"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"171","3.241977600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"172","3.241977600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"174","3.242318500","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"178","3.243382400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"179","3.243382400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"180","3.243382400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"182","3.244733300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"185","3.246523900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"190","3.260953800","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"191","3.261316200","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"194","3.262213600","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"195","3.263549800","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"196","3.268359700","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"197","3.270029400","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"199","3.271141400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"202","3.280824300","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"203","3.281155100","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"206","3.281770500","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"207","3.282891500","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"208","3.283236900","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"211","3.285119500","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"212","3.285481000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"213","3.286710800","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"214","3.286710800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"215","3.286710800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"216","3.286710800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"217","3.286710800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"218","3.286710800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"224","3.296975900","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"225","3.297365600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"227","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"228","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"229","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"230","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"231","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"232","3.304081600","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"233","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"234","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"235","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"236","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"237","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"238","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"239","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"240","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"241","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"242","3.304081600","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"243","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"244","3.304081600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"245","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"246","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"247","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"248","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"249","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"250","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"251","3.304340100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"252","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"253","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"254","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"255","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"256","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"257","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"258","3.304340100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"269","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"270","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"271","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"272","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"273","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"274","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"275","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"276","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"277","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"278","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"279","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"280","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"281","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"282","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"284","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"285","3.305773200","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"286","3.305773200","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"287","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"288","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"289","3.305773200","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"290","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"291","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"292","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"293","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"294","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"295","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"296","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"297","3.305773200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"298","3.305773200","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"299","3.305773200","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"310","3.310821400","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"312","3.311198800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"315","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"316","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"317","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"318","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"319","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"320","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"321","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"322","3.313972000","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"323","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"324","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"325","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"326","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"327","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"328","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"329","3.313972000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"330","3.313972000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"331","3.313972000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"332","3.313972000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"336","3.316732200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"337","3.317020400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"338","3.318302100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"339","3.318529000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"342","3.323233400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"343","3.323452400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"344","3.324748000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"345","3.324968800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"346","3.325973000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"347","3.325973000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"348","3.325973000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"349","3.325973000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"350","3.326924600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"351","3.327034300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"356","3.330854000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"357","3.331040500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"358","3.331674400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"359","3.331898200","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"360","3.332231600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"361","3.332231600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"366","3.334110200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"367","3.334530100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"368","3.334880500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"369","3.334880500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"370","3.334880500","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"371","3.335974700","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"372","3.336203800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"373","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"374","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"375","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"376","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"377","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"378","3.337016500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"380","3.337772300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"381","3.338000200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"382","3.338478400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"383","3.338478400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"384","3.338478400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"385","3.338478400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"386","3.339299900","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"387","3.339495000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"388","3.339661600","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"390","3.340408400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"391","3.341662100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"392","3.342013500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"393","3.342551100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"394","3.342551100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"395","3.342551100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"396","3.342669300","20.53.111.214","192.168.43.221","33 dBm","33","2437MHz"
"397","3.343263000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"398","3.343263000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"399","3.343263000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"400","3.343414100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"402","3.344991700","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"403","3.345526000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"408","3.365943000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"409","3.367212800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"411","3.392466500","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"412","3.396519800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"413","3.396850800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"414","3.397326900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"415","3.398420500","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"419","3.400186300","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"421","3.406992000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"422","3.407296600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"423","3.407900700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"424","3.408822700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"425","3.409077900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"426","3.409741400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"428","3.413416300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"429","3.413640600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"430","3.415567400","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"432","3.418748500","172.217.167.98","192.168.43.221","33 dBm","33","2437MHz"
"433","3.419014000","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"434","3.422809800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"435","3.423087100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"436","3.423888700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"437","3.423888700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"447","3.438072800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"448","3.438291100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"449","3.439388700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"450","3.439388700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"451","3.439388700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"452","3.439388700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"454","3.458731400","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"455","3.459113300","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"458","3.460493800","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"459","3.460746000","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"460","3.461934500","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"462","3.464014700","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"463","3.464315600","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"465","3.465295200","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"466","3.465295200","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"467","3.465295200","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"470","3.466868800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"471","3.467146600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"472","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"473","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"474","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"475","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"476","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"477","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"478","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"479","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"480","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"481","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"482","3.469270600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"484","3.474110200","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"488","3.486189200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"490","3.487290500","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"491","3.487487300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"493","3.488628000","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"494","3.489099500","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"496","3.489954800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"497","3.489954800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"498","3.491419000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"499","3.491678000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"500","3.492292900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"501","3.493478600","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"503","3.497855100","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"504","3.498074800","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"506","3.499394200","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"507","3.499747700","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"509","3.505113100","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"510","3.506085300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"513","3.540909600","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"514","3.557435200","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"515","3.560256500","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"516","3.560443200","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"519","3.561597000","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"520","3.584057000","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"521","3.603336700","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"523","3.606245900","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"526","3.619075700","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"527","3.628339500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"530","3.644513300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"531","3.644883000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"532","3.645982900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"533","3.645982900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"534","3.645982900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"535","3.645982900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"536","3.646911100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"537","3.647255900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"538","3.648462100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"539","3.648758400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"541","3.649428500","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"542","3.650753800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"543","3.651252300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"544","3.651655600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
