"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"112","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"113","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"114","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"115","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"116","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"117","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"118","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"119","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"120","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"121","1.957844300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"124","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"125","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"126","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"127","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"128","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"129","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"130","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"131","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"132","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"133","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"134","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"135","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"136","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"137","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"138","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"139","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"140","1.961791200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"141","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"142","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"143","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"144","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"145","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"146","1.962107800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"150","1.965633600","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"151","1.965812200","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"152","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"153","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"154","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"155","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"156","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"157","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"158","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"159","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"160","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"161","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"162","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"163","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"164","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"165","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"166","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"167","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"168","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"169","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"170","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"171","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"172","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"173","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"174","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"175","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"176","1.969884000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"177","1.970261900","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"181","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"182","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"183","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"184","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"185","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"186","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"187","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"188","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"189","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"190","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"191","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"192","1.972934800","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"194","1.974541000","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"195","1.974812600","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"196","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"197","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"198","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"199","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"200","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"201","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"202","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"203","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"204","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"205","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"206","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"207","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"208","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"209","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"210","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"211","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"212","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"213","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"214","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"215","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"216","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"217","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"218","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"219","1.978346300","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"224","1.984571500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"225","1.984698700","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"226","1.985202100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"227","1.985202100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"228","1.986856200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"229","1.986965100","203.52.13.206","192.168.43.221","31 dBm","31","2437MHz"
"230","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"231","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"232","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"233","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"234","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"235","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"236","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"237","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"238","1.988439100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"239","1.988669900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"241","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"242","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"243","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"244","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"245","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"246","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"247","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"248","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"249","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"250","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"251","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"252","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"253","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"254","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"255","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"256","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"257","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"258","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"259","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"260","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"261","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"262","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"263","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"264","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"265","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"266","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"267","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"268","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"269","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"270","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"271","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"272","1.991601600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"273","1.991998000","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"276","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"277","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"278","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"279","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"280","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"281","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"282","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"283","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"284","1.992665900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"287","1.993760600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"288","1.993964100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"290","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"291","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"292","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"293","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"294","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"295","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"296","1.995095500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"297","1.995692100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"298","1.995862600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"299","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"300","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"301","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"302","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"303","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"304","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"305","1.996556900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"307","1.997390000","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"308","1.997765200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"309","1.998079700","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"310","1.998079700","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"312","1.998409000","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"313","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"314","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"315","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"316","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"317","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"318","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"319","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"320","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"321","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"322","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"323","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"324","1.999814600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"325","2.000033100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"327","2.000683300","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"328","2.000683300","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"329","2.000683300","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"330","2.001261100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"331","2.001930200","203.52.13.206","192.168.43.221","30 dBm","30","2437MHz"
"332","2.001930200","203.52.13.206","192.168.43.221","30 dBm","30","2437MHz"
"333","2.001930200","203.52.13.206","192.168.43.221","30 dBm","30","2437MHz"
"334","2.001930200","203.52.13.206","192.168.43.221","30 dBm","30","2437MHz"
"335","2.002192500","203.52.13.206","192.168.43.221","30 dBm","30","2437MHz"
"337","2.002919600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"338","2.002919600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"339","2.002919600","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"340","2.003122100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"341","2.003679200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"342","2.003679200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"343","2.004488100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"344","2.004635900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"346","2.005009100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"347","2.005009100","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"348","2.006027300","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"349","2.006189200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"350","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"351","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"352","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"353","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"354","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"355","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"356","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"357","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"358","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"359","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"360","2.007356200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"362","2.008429900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"363","2.008578700","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"364","2.009222000","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"365","2.009222000","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"367","2.009618300","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"368","2.010438500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"369","2.010438500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"370","2.010438500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"371","2.010438500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"372","2.010951500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"373","2.011098200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"374","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"375","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"376","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"377","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"378","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"379","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"380","2.012033900","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"382","2.013014400","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"383","2.013168500","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"384","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"385","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"386","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"387","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"388","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"389","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
"390","2.013926200","203.52.13.206","192.168.43.221","29 dBm","29","2437MHz"
