"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"85","2.167918200","192.168.43.1","192.168.43.221","35 dBm","35","2437MHz"
"94","2.195293000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"96","2.197139800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"98","2.204076100","142.250.76.110","192.168.43.221","30 dBm","30","2437MHz"
"99","2.206040900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"102","2.210690900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"103","2.210690900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"104","2.210690900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"105","2.210690900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"106","2.210690900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"109","2.212087900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"110","2.214924000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"111","2.217589200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"118","2.221785400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"120","2.242100000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"121","2.242100000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"127","2.248400400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"128","2.248400400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"129","2.248400400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"130","2.248400400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"131","2.248400400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"132","2.248487200","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"135","2.249813800","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"136","2.249813800","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"137","2.249813800","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"139","2.252796600","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"140","2.252941000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"142","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"143","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"144","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"145","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"146","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"147","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"148","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"149","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"150","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"151","2.259382100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"158","2.260619800","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"160","2.261541900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"161","2.262886300","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"162","2.262886300","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"164","2.264638500","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"165","2.264808000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"167","2.265853100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"168","2.265853100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"169","2.265853100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"172","2.267394400","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"173","2.290420200","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"174","2.291906300","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"177","2.292662600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"178","2.295659500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"179","2.295659500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"180","2.295659500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"181","2.295659500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"182","2.295659500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"183","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"184","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"185","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"186","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"187","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"188","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"189","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"190","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"191","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"192","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"193","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"194","2.295782900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"196","2.297752100","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"197","2.298051900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"199","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"200","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"201","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"202","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"203","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"204","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"205","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"206","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"207","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"208","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"209","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"210","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"211","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"212","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"213","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"214","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"215","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"216","2.302709800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"218","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"219","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"220","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"221","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"222","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"223","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"224","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"225","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"226","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"227","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"228","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"229","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"230","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"231","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"232","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"233","2.303665500","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"234","2.303665500","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"238","2.327265800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"239","2.327265800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"242","2.337235400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"243","2.345868700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"269","2.398476000","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"271","2.424084500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"273","2.426752400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"275","2.433564900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"276","2.446226900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"277","2.448803600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"278","2.496295500","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"279","2.496295500","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"281","2.498138300","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"282","2.498281700","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"284","2.499434900","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"285","2.499434900","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"286","2.499434900","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"287","2.499434900","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"291","2.537037500","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"292","2.554855600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"294","2.556030500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"296","2.582450900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"299","2.608939500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"301","2.609329500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"302","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"303","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"304","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"305","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"306","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"307","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"308","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"309","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"310","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"311","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"312","2.611637200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"314","2.614800200","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"316","2.618509400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"318","2.628398200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"319","2.628634100","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"320","2.629595500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"321","2.629595500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"322","2.629595500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"323","2.631034800","142.250.76.110","192.168.43.221","30 dBm","30","2437MHz"
"324","2.631231200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"325","2.632033900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"326","2.632033900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"327","2.633197500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"329","2.633994400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"330","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"331","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"332","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"333","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"334","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"335","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"336","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"337","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"338","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"339","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"340","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"341","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"342","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"343","2.636160200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"345","2.637015600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"346","2.637678400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"347","2.639049100","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"348","2.639383800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"349","2.641076100","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"352","2.642347100","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"353","2.642600300","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"354","2.643530800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"355","2.643530800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"356","2.643530800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"357","2.643530800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"358","2.644664800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"359","2.644982200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"361","2.646008400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"362","2.646548700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"363","2.647143600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"364","2.647143600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"366","2.656176700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"367","2.656399900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"369","2.657558600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"370","2.657558600","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"371","2.658838700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"372","2.659100500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"373","2.660211800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"374","2.660211800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"375","2.660211800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"376","2.660211800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"378","2.661367700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"379","2.661765200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"380","2.663064000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"381","2.663064000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"382","2.663064000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"383","2.663064000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"384","2.663064000","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"385","2.664843300","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"386","2.664843300","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"387","2.665772300","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"388","2.665772300","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"389","2.665772300","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"391","2.666718800","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"393","2.675978200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"394","2.710873200","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"395","2.712051700","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"396","2.712208500","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"397","2.714626600","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"400","2.715689500","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"405","2.737853300","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"406","2.737853300","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"409","2.755062300","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"410","2.756665400","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"411","2.757912100","172.217.167.74","192.168.43.221","35 dBm","35","2437MHz"
"413","2.762477700","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"415","2.763282200","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"417","2.763651800","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"419","2.772312700","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"421","2.772830000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"422","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"423","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"424","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"425","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"426","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"427","2.774670100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"431","2.775862600","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"432","2.776065600","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"434","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"435","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"436","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"437","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"438","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"439","2.777985100","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"443","2.779431200","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"445","2.780100600","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"446","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"447","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"448","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"449","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"450","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"451","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"452","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"453","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"454","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"455","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"456","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"457","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"458","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"459","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"460","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"461","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"462","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"463","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"464","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"465","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"466","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"467","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"468","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"469","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"470","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"471","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"472","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"473","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"474","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"475","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"476","2.785514900","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"493","2.787366700","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"494","2.787366700","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"495","2.787366700","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"497","2.790892700","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"499","2.791107600","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"501","2.792127900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"502","2.792127900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"504","2.800333000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"505","2.800333000","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"507","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"508","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"509","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"510","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"511","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"512","2.800788900","142.250.76.110","192.168.43.221","35 dBm","35","2437MHz"
"513","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"514","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"515","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"516","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"517","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"518","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"519","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"520","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"521","2.800788900","203.52.13.205","192.168.43.221","35 dBm","35","2437MHz"
"523","2.804775700","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
"524","2.804864700","203.52.13.205","192.168.43.221","36 dBm","36","2437MHz"
