"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"209","31.012980900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"210","31.012980900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"213","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"214","31.017345600","20.37.241.241","192.168.43.221","27 dBm","27","2437MHz"
"215","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"216","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"217","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"218","31.017345600","172.217.24.35","192.168.43.221","27 dBm","27","2437MHz"
"219","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"220","31.017345600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"228","31.041259400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"230","31.048040600","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"231","31.051049500","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"232","31.051049500","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"233","31.051049500","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"234","31.051049500","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"235","31.051049500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"238","31.068168000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"239","31.068322000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"242","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"243","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"244","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"245","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"246","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"247","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"248","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"249","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"250","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"251","31.070519100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"257","31.072470600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"258","31.072792200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"260","31.073941500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"261","31.073941500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"263","31.075297000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"264","31.075660700","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"266","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"267","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"268","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"269","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"270","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"271","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"272","31.077661600","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"276","31.078934700","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"278","31.079722900","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"279","31.082070000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"281","31.083579500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"282","31.083579500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"284","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"285","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"286","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"287","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"288","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"289","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"290","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"291","31.089069200","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"292","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"293","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"294","31.089069200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"295","31.089069200","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"301","31.092530200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"302","31.095289000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"304","31.096532500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"305","31.100798000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"306","31.100798000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"307","31.100798000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"308","31.100798000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"311","31.103675200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"312","31.103675200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"314","31.105404400","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"315","31.105404400","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"317","31.108161100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"318","31.108161100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"319","31.108161100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"320","31.108161100","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"323","31.109422000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"324","31.109422000","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"326","31.109922200","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"328","31.110421500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"329","31.110421500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"330","31.110421500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"332","31.110929500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"334","31.111973500","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"336","31.150358900","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"337","31.404079400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"338","31.404079400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"340","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"341","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"342","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"343","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"344","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"345","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"346","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"347","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"348","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"349","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"350","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"351","31.406361900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"353","31.409063400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"354","31.409063400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"355","31.410257500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"356","31.410489300","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"358","31.415618900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"359","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"360","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"361","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"362","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"363","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"364","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"365","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"366","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"367","31.419190400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"369","31.419897300","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"370","31.423216100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"371","31.423216100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"372","31.423360800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"373","31.423360800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"374","31.423360800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"375","31.423360800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"376","31.423360800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"377","31.424079100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"379","31.424779100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"380","31.425983200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"381","31.426672400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"382","31.426672400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"383","31.426672400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"384","31.428644600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"385","31.428861200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"387","31.429639100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"388","31.429639100","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"390","31.438085800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"391","31.438920000","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"392","31.439577200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"393","31.439577200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"394","31.439577200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"395","31.439577200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"396","31.439934200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"397","31.440892800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"398","31.440892800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"399","31.440892800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"401","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"402","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"403","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"404","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"405","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"406","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"407","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"408","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"409","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"410","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"411","31.486368400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"414","31.487713900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"415","31.487713900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"416","31.487713900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"418","31.496083200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"419","31.496298800","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"420","31.498337500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"421","31.498337500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"422","31.498337500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"423","31.498337500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"425","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"426","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"427","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"428","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"429","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"430","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"431","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"432","31.503210500","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"434","31.508471000","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"435","31.508644200","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"436","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"437","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"438","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"439","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"440","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"441","31.510836400","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"442","31.511057700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"443","31.512424600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"444","31.512424600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"445","31.512424600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"446","31.512424600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"447","31.512424600","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"450","31.521573900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"451","31.522207900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"453","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"454","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"455","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"456","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"457","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"458","31.525771700","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"459","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"460","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"461","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"462","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"463","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"464","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"465","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"466","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"467","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"468","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"469","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"470","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"471","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"472","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"473","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"474","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"475","31.526246900","142.250.204.14","192.168.43.221","27 dBm","27","2437MHz"
"483","31.564432000","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"484","31.566154700","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
"486","31.587475100","203.43.100.141","192.168.43.221","27 dBm","27","2437MHz"
