"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"4","0.045830400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"6","0.056164700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"7","0.056164700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"9","0.057229400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"10","0.057229400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"11","0.057229400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"12","0.059516900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"13","0.059616600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"15","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"16","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"17","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"18","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"19","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"20","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"21","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"22","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"23","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"24","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"25","0.064155700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"26","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"27","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"28","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"29","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"30","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"31","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"32","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"33","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"34","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"35","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"36","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"37","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"38","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"39","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"40","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"41","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"42","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"43","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"44","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"45","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"46","0.064435900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"50","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"51","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"52","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"53","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"54","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"55","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"56","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"57","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"58","0.064962800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"60","0.067757100","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"61","0.068005700","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"62","0.068998800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"63","0.068998800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"64","0.068998800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"66","0.070892400","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"67","0.070965100","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"68","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"69","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"70","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"71","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"72","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"73","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"74","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"75","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"76","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"77","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"78","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"79","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"80","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"81","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"82","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"83","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"84","0.074334800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"85","0.074482800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"86","0.074482800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"87","0.074482800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"88","0.074482800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"89","0.074526900","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"92","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"93","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"94","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"95","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"96","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"97","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"98","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"99","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"100","0.076627600","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"102","0.078224100","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"103","0.078500100","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"105","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"106","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"107","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"108","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"109","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"110","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"111","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"112","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"113","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"114","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"115","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"116","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"117","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"118","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"119","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"120","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"121","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"122","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
"123","0.084258800","142.250.76.118","192.168.43.221","35 dBm","35","2437MHz"
