"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"72","1.359837700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"74","1.360131000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"76","1.360814800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"77","1.362568500","13.77.61.52","192.168.43.221","33 dBm","33","2437MHz"
"84","1.373045800","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"87","1.374512300","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"89","1.379416600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"90","1.379731300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"91","1.380638000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"92","1.380638000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"93","1.381470900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"94","1.381845600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"95","1.382545200","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"96","1.382545200","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"99","1.394474700","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"101","1.394698400","172.217.24.42","192.168.43.221","33 dBm","33","2437MHz"
"103","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"104","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"105","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"106","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"107","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"108","1.396045000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"109","1.396045000","192.168.43.1","192.168.43.221","32 dBm","32","2437MHz"
"112","1.397934300","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"115","1.404404400","13.77.61.52","192.168.43.221","33 dBm","33","2437MHz"
"116","1.404619000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"117","1.405683000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"118","1.405683000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"119","1.405683000","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"120","1.406532500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"121","1.407478600","13.77.61.52","192.168.43.221","32 dBm","32","2437MHz"
"122","1.407899100","13.77.61.52","192.168.43.221","32 dBm","32","2437MHz"
"130","1.417104400","172.217.24.42","192.168.43.221","32 dBm","32","2437MHz"
"131","1.443027000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"132","1.443719000","13.77.61.52","192.168.43.221","32 dBm","32","2437MHz"
"133","1.445282600","13.77.61.52","192.168.43.221","32 dBm","32","2437MHz"
"134","1.447835100","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"139","1.469051200","142.250.204.22","192.168.43.221","32 dBm","32","2437MHz"
"142","1.480209500","192.168.43.1","192.168.43.221","32 dBm","32","2437MHz"
"146","1.496845500","142.250.67.3","192.168.43.221","32 dBm","32","2437MHz"
"148","1.506858500","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"149","1.507806300","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"150","1.509028600","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"152","1.509298100","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"153","1.510099700","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"154","1.510099700","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"157","1.513699000","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"159","1.514228100","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"161","1.515210400","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"162","1.515210400","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"163","1.515210400","142.250.204.22","192.168.43.221","32 dBm","32","2437MHz"
"168","1.533636400","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"170","1.533895200","142.250.67.2","192.168.43.221","32 dBm","32","2437MHz"
"171","1.537129200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"173","1.538486500","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"175","1.538744700","142.250.204.22","192.168.43.221","32 dBm","32","2437MHz"
"176","1.539736300","142.250.204.22","192.168.43.221","27 dBm","27","2437MHz"
"178","1.540611700","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"179","1.540914500","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"182","1.548204100","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"183","1.548204100","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"184","1.549331100","203.43.100.205","192.168.43.221","32 dBm","32","2437MHz"
"187","1.560376500","142.250.204.22","192.168.43.221","32 dBm","32","2437MHz"
"188","1.562079500","142.250.204.22","192.168.43.221","32 dBm","32","2437MHz"
"190","1.588368800","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"191","1.588695200","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"193","1.589205800","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"194","1.589205800","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"196","1.592553600","203.43.100.205","192.168.43.221","33 dBm","33","2437MHz"
"197","1.615404600","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"198","1.615639400","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"201","1.640421900","142.250.67.3","192.168.43.221","33 dBm","33","2437MHz"
"202","1.658090700","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"206","1.661333900","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"207","1.672295000","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"208","1.674402600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"209","1.674588400","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"211","1.682557200","142.250.67.2","192.168.43.221","33 dBm","33","2437MHz"
"213","1.691028000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"214","1.691206300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"215","1.692054000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"216","1.692054000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"218","1.696144300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"219","1.696407500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"220","1.697761400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"221","1.697761400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"222","1.697761400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"223","1.697761400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"225","1.712420500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"226","1.712621800","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"227","1.713559300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"228","1.714097200","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"229","1.715553400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"230","1.715553400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"231","1.715553400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"232","1.715553400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"233","1.715553400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"234","1.715836100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"236","1.716911800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"237","1.716911800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"238","1.716911800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"239","1.717903000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"240","1.719666800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"241","1.719898600","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"242","1.720773800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"243","1.721716100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"244","1.721909300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"246","1.722857200","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"247","1.723152500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"248","1.723950200","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"249","1.726384900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"250","1.726554800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"252","1.728141400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"254","1.788423300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"256","1.805722000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"257","1.805722000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"258","1.806477100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"259","1.807414900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"260","1.807713600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"261","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"262","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"263","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"264","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"265","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"266","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"267","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"268","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"269","1.809468800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"272","1.825653300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"273","1.825978300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"274","1.826663700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"275","1.826663700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"276","1.827282900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"277","1.828463100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"278","1.828463100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"279","1.828463100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"280","1.828463100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"281","1.829468600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"282","1.829667500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"284","1.830741300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"285","1.830741300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"286","1.830741300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"287","1.832471300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"288","1.832801600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"289","1.833563600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"290","1.833563600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"291","1.834363000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"294","1.866167500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"295","1.867494100","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"296","1.867831600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"297","1.868619500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"298","1.868619500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"299","1.869753400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"300","1.870162200","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"302","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"303","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"304","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"305","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"306","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"307","1.871537600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"308","1.872162400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"309","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"310","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"311","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"312","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"313","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"314","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"315","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"316","1.873530900","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"319","1.902877000","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"320","1.903461600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"321","1.904262300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"322","1.904262300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"323","1.904262300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"324","1.904262300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"325","1.905645400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"326","1.905900500","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"327","1.906838400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"328","1.906838400","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"330","1.908123200","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"331","1.908482300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"332","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"333","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"334","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"335","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"336","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"337","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"338","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"339","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"340","1.910437700","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"341","1.910712300","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"343","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"344","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"345","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"346","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"347","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"348","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"349","1.912406800","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"352","2.005171600","142.250.76.110","192.168.43.221","32 dBm","32","2437MHz"
"355","2.050321700","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"358","2.106068100","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"360","2.107236300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"363","2.118785500","104.214.71.38","192.168.43.221","33 dBm","33","2437MHz"
"364","2.126899100","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"365","2.128051900","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"367","2.128380500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"368","2.129452500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"369","2.129452500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"370","2.130545800","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"371","2.131223400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"372","2.134049000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"373","2.134049000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"374","2.134049000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"375","2.134049000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"376","2.134049000","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"378","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"379","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"380","2.134218300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"381","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"382","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"383","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"384","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"385","2.134218300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"386","2.134218300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"387","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"388","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"389","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"390","2.134218300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"391","2.134218300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"392","2.134218300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"396","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"397","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"398","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"399","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"400","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"401","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"402","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"403","2.137009900","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"404","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"405","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"406","2.137009900","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"412","2.139290300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"414","2.145563400","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"415","2.145855500","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"416","2.147762200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"417","2.147762200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"418","2.147762200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"419","2.147762200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"420","2.148709400","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"422","2.148872800","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"424","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"425","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"426","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"427","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"428","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"429","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"430","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"431","2.153086200","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"432","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"433","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"434","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"435","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"436","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"437","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"438","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"439","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"440","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"441","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"442","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"443","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"444","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"445","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"446","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"447","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"448","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"449","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"450","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"451","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"452","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"453","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"454","2.153086200","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"461","2.157454100","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"462","2.157826100","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"465","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"466","2.162679300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"467","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"468","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"469","2.162679300","142.250.76.110","192.168.43.221","33 dBm","33","2437MHz"
"470","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"471","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"472","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"473","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"474","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"475","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"476","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"477","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"478","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"479","2.162679300","142.250.204.22","192.168.43.221","33 dBm","33","2437MHz"
"480","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"481","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"482","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"483","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"484","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"485","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"486","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"487","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"488","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"489","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"490","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"491","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"492","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"493","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"494","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
"495","2.162679300","203.52.13.204","192.168.43.221","33 dBm","33","2437MHz"
