"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"34","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"35","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"36","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"37","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"38","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"39","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"40","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"41","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"42","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"43","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"44","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"45","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"46","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"47","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"48","0.325728900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"49","0.326265000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"53","0.333442000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"54","0.333442000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"55","0.333442000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"56","0.333442000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"57","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"58","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"59","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"60","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"61","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"62","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"63","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"64","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"65","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"66","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"67","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"68","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"69","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"70","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"71","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"72","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"73","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"74","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"75","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"76","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"77","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"78","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"79","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"80","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"81","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"82","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"83","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"84","0.335237200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"85","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"86","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"87","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"88","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"89","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"90","0.335688000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"94","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"95","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"96","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"97","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"98","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"99","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"100","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"101","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"102","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"103","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"104","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"105","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"106","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"107","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"108","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"109","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"110","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"111","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"112","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"113","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"114","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"115","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"116","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"117","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"118","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"119","0.336540000","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"123","0.342181700","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"124","0.342424400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"126","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"127","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"128","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"129","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"130","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"131","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"132","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"133","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"134","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"135","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"136","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"137","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"138","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"139","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"140","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"141","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"142","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"143","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"144","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"145","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"146","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"147","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"148","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"149","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"150","0.347396100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"151","0.347813900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"152","0.347813900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"153","0.347813900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"154","0.347813900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"157","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"158","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"159","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"160","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"161","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"162","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"163","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"164","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"165","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"166","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"167","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"168","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"169","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"170","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"171","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"172","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"173","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"174","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"175","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"176","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"177","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"178","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"179","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"180","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"181","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"182","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"183","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"184","0.352714100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"185","0.353123700","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"190","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"191","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"192","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"193","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"194","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"195","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"196","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"197","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"198","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"199","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"200","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"201","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"202","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"203","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"204","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"205","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"206","0.360792400","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"208","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"209","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"210","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"211","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"212","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"213","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"214","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"215","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"216","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"217","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"218","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"219","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"220","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"221","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"222","0.361655600","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"225","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"226","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"227","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"228","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"229","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"230","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"231","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"232","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"233","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"234","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"235","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"236","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"237","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"238","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"239","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"240","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"241","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"242","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"243","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"244","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"245","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"246","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"247","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"248","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"249","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"250","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"251","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"252","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"253","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"254","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"255","0.364587100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"259","0.366298200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"260","0.366298200","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"261","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"262","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"263","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"264","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"265","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"266","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"267","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"268","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"269","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"270","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"271","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"272","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"273","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"274","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"275","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"276","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"277","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"278","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"279","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"280","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"281","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"282","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"283","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"284","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"285","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"286","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"287","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"288","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"289","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"290","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"291","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"292","0.368431500","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"296","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"297","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"298","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"299","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"300","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"301","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"302","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"303","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"304","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"305","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"306","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"307","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"308","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"309","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"310","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"311","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"312","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"313","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"314","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"315","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"316","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"317","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"318","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"319","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"320","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"321","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"322","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"323","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"324","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"325","0.369865900","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"329","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"330","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"331","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"332","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"333","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"334","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"335","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"336","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"337","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"338","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"339","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"340","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"341","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"342","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"343","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"344","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"345","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"346","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"347","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"348","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"349","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"350","0.371329100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"353","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"354","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"355","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"356","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"357","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"358","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"359","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"360","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"361","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"362","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"363","0.373358100","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"366","0.381467700","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"367","0.381607300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"368","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"369","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"370","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"371","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"372","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"373","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"374","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"375","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"376","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"377","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"378","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"379","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"380","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"381","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"382","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"383","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"384","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"385","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"386","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
"387","0.383298300","203.43.100.204","192.168.43.221","22 dBm","22","2437MHz"
